id_questao,ano,dia,numero,variacao,area,disciplina,competencia,habilidade,dificuldade,tem_imagem,texto_vazio,confianca_mapeamento,tema_estimado,motivo_mapeamento,fallback_image_paths,gabarito,preview,source_csv
enem_2015_d1_q068_v1,2015,1,68,1,Ciências da Natureza,Ciências da Natureza (geral),C5,H19,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H19(média); score_matriz=1.00,questoes/banco_reais/enem_2015/dia1_questoes_vazias_imagens/images/q068_v01_p24_part01.png,E,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q069_v1,2015,1,69,1,Ciências da Natureza,Química,C7,H26,nao_classificada,true,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=8; score_tema=4; matriz=C7-H26(alta); score_matriz=16.86,,E,"Um estudante, precisando instalar um computador, Normalmente, as células do organismo humano um monitor e uma lâmpada...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q070_v1,2015,1,70,1,Ciências da Natureza,Ciências da Natureza (geral),C5,H19,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H19(média); score_matriz=1.00,questoes/banco_reais/enem_2015/dia1_questoes_vazias_imagens/images/q070_v01_p25_part01.png,B,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q071_v1,2015,1,71,1,Ciências da Natureza,Química,C4,H14,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=6; score_tema=3; matriz=C4-H14(alta); score_matriz=11.22,,B,Um garoto foi à loja comprar um estilingue e Vários ácidos são utilizados em indústrias que encontrou dois modelos: u...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q072_v1,2015,1,72,1,Ciências da Natureza,Biologia,C4,H13,nao_classificada,false,false,alta,Fisiologia e Saúde,Keywords de Ciências da Natureza; score_disciplina=14; score_tema=4; matriz=C4-H13(alta); score_matriz=14.84,,B,"Tanto a febre amarela quanto a dengue são doenças causadas por vírus do grupo dos arbovírus, pertencentes ao gênero F...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q073_v1,2015,1,73,1,Ciências da Natureza,Ciências da Natureza (geral),C5,H19,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H19(média); score_matriz=1.00,questoes/banco_reais/enem_2015/dia1_questoes_vazias_imagens/images/q073_v01_p26_part01.png,C,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q074_v1,2015,1,74,1,Ciências da Natureza,Química,C3,H11,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=1; score_tema=1; matriz=C3-H11(alta); score_matriz=5.24,,A,"C difração. A palavra “biotecnologia” surgiu no século XX, quando o cientista Herbert Boyer introduziu a informação D...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q075_v1,2015,1,75,1,Ciências da Natureza,Química,C4,H14,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=5; score_tema=1; matriz=C4-H14(alta); score_matriz=11.22,,B,"A bomba Será que uma miragem ajudou a afundar o Titanic? reduz neutros e neutrinos, e abana-se com o leque da O fenôm...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q076_v1,2015,1,76,1,Ciências da Natureza,Química,C3,H11,nao_classificada,false,false,média,Tema geral,Keywords de Ciências da Natureza; score_disciplina=8; score_tema=0; matriz=C3-H11(média); score_matriz=5.24,,C,"As bactérias modificadas por Herbert Boyer passaram a Para proteger estruturas de aço da corrosão, a produzir insulin...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q077_v1,2015,1,77,1,Ciências da Natureza,Ciências da Natureza (geral),C5,H19,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H19(média); score_matriz=1.00,questoes/banco_reais/enem_2015/dia1_questoes_vazias_imagens/images/q077_v01_p27_part01.png,C,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q078_v1,2015,1,78,1,Ciências da Natureza,Química,C5,H17,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=5; score_tema=2; matriz=C5-H17(alta); score_matriz=8.98,,E,"tecidos lipídicos e lá se acumularem. A definição de queimadura é bem ampla, porém, basicamente, é a lesão causada pe...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q079_v1,2015,1,79,1,Ciências da Natureza,Química,C3,H9,nao_classificada,true,false,alta,Química Orgânica,Keywords de Ciências da Natureza; score_disciplina=7; score_tema=4; matriz=C3-H9(alta); score_matriz=12.03,,A,Hidrocarbonetos podem ser obtidos em laboratório As altas temperaturas de combustão e o atrito por descarboxilação ox...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q080_v1,2015,1,80,1,Ciências da Natureza,Química,C7,H25,nao_classificada,false,false,média,Química Geral,Keywords de Ciências da Natureza; score_disciplina=1; score_tema=1; matriz=C7-H25(média); score_matriz=5.95,,A,"B 3,3,4,4-tetrametil-hexano. C 2,2,5,5-tetrametil-hexano. Pesticidas são substâncias utilizadas para promover D 3,3,6...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q081_v1,2015,1,81,1,Ciências da Natureza,Ciências da Natureza (geral),C5,H19,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H19(média); score_matriz=1.00,questoes/banco_reais/enem_2015/dia1_questoes_vazias_imagens/images/q081_v01_p28_part01.png,E,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q082_v1,2015,1,82,1,Ciências da Natureza,Química,C1,H2,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=8; score_tema=1; matriz=C1-H2(alta); score_matriz=9.72,,E,"A calda bordalesa é uma alternativa empregada Em um experimento, um professor levou para a no combate a doenças que a...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q083_v1,2015,1,83,1,Ciências da Natureza,Ciências da Natureza (geral),C4,H14,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C4-H14(alta); score_matriz=13.78,,D,C Cu2+ (aq) + 2 Fe2+ (aq) → Cu (s) + 2 Fe3+ (aq). Os anfíbios representam o primeiro grupo de D 3 Ca (aq) + 2 Fe (s)...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q084_v1,2015,1,84,1,Ciências da Natureza,Ciências da Natureza (geral),C5,H19,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H19(média); score_matriz=1.00,questoes/banco_reais/enem_2015/dia1_questoes_vazias_imagens/images/q084_v01_p29_part01.png,C,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q085_v1,2015,1,85,1,Ciências da Natureza,Química,C4,H14,nao_classificada,true,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=8; matriz=C4-H14(média); score_matriz=9.21,,B,"O aproveitamento de resíduos florestais vem se Entre os anos de 1028 e 1038, Alhazen (Ibn al-Haytham; tornando cada d...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q086_v1,2015,1,86,1,Ciências da Natureza,Ciências da Natureza (geral),C5,H19,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C5-H19(média); score_matriz=1.00,questoes/banco_reais/enem_2015/dia1_questoes_vazias_imagens/images/q086_v01_p30_part01.png,D,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q087_v1,2015,1,87,1,Ciências da Natureza,Biologia,C3,H8,nao_classificada,false,false,alta,Citologia e Bioquímica,Keywords de Ciências da Natureza; score_disciplina=10; score_tema=6; matriz=C3-H8(média); score_matriz=4.14,,D,"O formato das células de organismos pluricelulares é extremamente variado. Existem células discoides, como é o caso d...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q088_v1,2015,1,88,1,Ciências da Natureza,Física,C3,H8,nao_classificada,true,false,média,Ondulatória e Óptica,Keywords de Ciências da Natureza; score_disciplina=4; score_tema=2; matriz=C3-H8(média); score_matriz=7.93,,C,"Ao ouvir uma flauta e um piano emitindo a mesma Para obter a posição de um telefone celular, a polícia nota musical,...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q089_v1,2015,1,89,1,Ciências da Natureza,Química,C2,H7,nao_classificada,false,false,alta,Físico-Química,Keywords de Ciências da Natureza; score_disciplina=5; score_tema=3; matriz=C2-H7(média); score_matriz=3.74,,E,Euphorbia milii é uma planta ornamental amplamente disseminada no Brasil e conhecida como coroa-de-cristo. O estudo q...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d1_q090_v1,2015,1,90,1,Ciências da Natureza,Química,C7,H25,nao_classificada,false,false,alta,Química Geral,Keywords de Ciências da Natureza; score_disciplina=2; score_tema=1; matriz=C7-H25(alta); score_matriz=18.04,,A,"A química verde permite o desenvolvimento tecnológico com danos reduzidos ao meio ambiente, e encontrar rotas limpas...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q091_v1,2015,2,91,1,Linguagens,Literatura,C2,H8,nao_classificada,false,false,média,Leitura Literária,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C2-H8(média); score_matriz=9.90,,Inglês: C | Espanhol: D,"goodness, to my house give peace, to my spirit give truth, to my elders give wisdom. Disponível em: www.blackhawkprod...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q091_v2,2015,2,91,2,Linguagens,Artes e Comunicação,C4,H12,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C4-H12(média); score_matriz=10.62,,Inglês: C | Espanhol: D,"grasp it. ANZALDÚA, G. E. Speaking in tongues: a letter to third world women writers. In: HERNANDEZ, J. B. (Ed.). Wom...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q092_v1,2015,2,92,1,Linguagens,Língua Portuguesa,C6,H18,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H18(média); score_matriz=2.50,,Inglês: D | Espanhol: C,"TECNOLOGIAS My brother the star, my mother the earth Questões de 91 a 135 my father the sun, my sister the moon, Ques...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q092_v2,2015,2,92,2,Linguagens,Língua Portuguesa,C6,H18,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H18(média); score_matriz=2.50,questoes/banco_reais/enem_2015/dia2_questoes_vazias_imagens/images/q092_v02_p05_part01.png,Inglês: D | Espanhol: C,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q093_v1,2015,2,93,1,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C2-H5(média); score_matriz=8.47,,Inglês: E | Espanhol: D,"RIDGWAY, L. Disponível em: http://fborfw.com. Acesso em: 23 fev. 2012. Na tira da série For better or for worse, a co...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q093_v2,2015,2,93,2,Linguagens,Literatura,C5,H15,nao_classificada,false,false,alta,Leitura Literária,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H15(alta); score_matriz=10.04,,Inglês: E | Espanhol: D,"pública quanto na esfera privada. No cartaz, a exploração desse tema destaca a importância de se Caña A estimular os...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q094_v1,2015,2,94,1,Linguagens,Língua Portuguesa,C6,H18,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H18(média); score_matriz=2.50,,Inglês: A | Espanhol: B,Why am I compelled to write? Because the writing TECNOLOGIAS saves me from this complacency I fear. Because I have Qu...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q094_v2,2015,2,94,2,Linguagens,Língua Portuguesa,C2,H5,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H5(média); score_matriz=9.39,,Inglês: A | Espanhol: B,"En el día del amor, ¡no a la violencia contra la mujer! Hoy es el día de la amistad y del amor. Pero, parece que este...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q095_v1,2015,2,95,1,Linguagens,Artes e Comunicação,C2,H7,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C2-H7(média); score_matriz=17.95,,Inglês: A | Espanhol: A,"por el paisaje, el clima semitropical y la sencillez de la How fake images change our memory and behaviour vida de lo...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q095_v2,2015,2,95,2,Linguagens,Língua Portuguesa,C2,H8,nao_classificada,false,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C2-H8(média); score_matriz=2.82,,Inglês: A | Espanhol: A,Los guionistas estadounidenses introducen cada vez Questões de 96 a 135 más el español en sus diálogos En los últimos...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q096_v1,2015,2,96,1,Linguagens,Artes e Comunicação,C7,H24,nao_classificada,false,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=2; score_tema=2; matriz=C7-H24(média); score_matriz=17.39,,B,"creciente de migrantes de origen latinoamericano en EE UU ha propiciado que cada vez más estadounidenses O rap, palav...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q097_v1,2015,2,97,1,Linguagens,Literatura,C2,H8,nao_classificada,true,false,média,Tema geral,Keywords de Linguagens; score_disciplina=1; score_tema=0; matriz=C2-H8(média); score_matriz=3.74,,D,séries e filmes produzidos nos Estados Unidos. C desconsideração com o público hispânico que frequenta Primeiro surgi...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q098_v1,2015,2,98,1,Linguagens,Artes e Comunicação,C5,H15,nao_classificada,false,false,alta,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C5-H15(alta); score_matriz=17.31,,E,"foco no interlocutor, que caracteriza a função conativa da linguagem, predomina também nele a função referencial, que...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q099_v1,2015,2,99,1,Linguagens,Língua Portuguesa,C7,H23,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=3; matriz=C7-H23(média); score_matriz=12.64,,B,"motoristas, o material descartado poderia ser devolvido 14 coisas que você não deve jogar na privada para a cadeia pr...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q100_v1,2015,2,100,1,Linguagens,Língua Portuguesa,C6,H18,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C6-H18(alta); score_matriz=17.76,,E,"elementos verbais e não verbais para se abordar a estreita relação entre imprensa, cidadania, informação e opinião. E...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q101_v1,2015,2,101,1,Linguagens,Língua Portuguesa,C6,H18,nao_classificada,true,true,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H18(média); score_matriz=2.50,questoes/banco_reais/enem_2015/dia2_questoes_vazias_imagens/images/q101_v01_p08_part01.png,C,Texto OCR indisponível (usar imagem fallback).,questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q102_v1,2015,2,102,1,Linguagens,Artes e Comunicação,C2,H5,nao_classificada,true,false,média,Arte e Mídia,Keywords de Linguagens; score_disciplina=1; score_tema=1; matriz=C2-H5(média); score_matriz=17.55,,E,"aqueceria. Micro-ondas de baixa intensidade, porém, Riscar o chão para sair pulando é uma brincadeira estão por toda...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q103_v1,2015,2,103,1,Linguagens,Língua Portuguesa,C5,H16,nao_classificada,false,false,média,Interpretação Textual,Fallback por área; score_disciplina=1; score_tema=1; matriz=C5-H16(alta); score_matriz=8.72,,C,"Em junho de 1913, embarquei para a Europa a fim de me tratar num sanatório suíço. Escolhi o de Clavadel, perto de Dav...",questoes/mapeamento_habilidades/questoes_mapeadas.csv
enem_2015_d2_q104_v1,2015,2,104,1,Linguagens,Língua Portuguesa,C6,H19,nao_classificada,true,false,média,Tema geral,Fallback por área; score_disciplina=1; score_tema=0; matriz=C6-H19(alta); score_matriz=7.37,,C,gráfico. O recurso da linguagem verbal que contribui para esse destaque é o emprego Por que as formigas não morrem qu...,questoes/mapeamento_habilidades/questoes_mapeadas.csv
